Group1	Group2	Similarity
30	68	3.7923150848234735
30	69	3.316936699099389
30	70	4.298012415109483
30	74	4.283375357674642
30	75	4.322055815917946
30	77	3.3015880642173787
30	79	3.2440210733787693
30	80	3.9465816839682475
30	82	4.26461275760694
30	84	3.228848920887245
30	87	4.387394147882691
30	89	4.250654452510949
30	91	3.985029195284612
30	94	4.1948027850543905
30	98	3.1958815797375126
30	99	3.236450721458956
31	32	4.010099396039812
31	34	3.532224916966925
31	35	3.870269119694854
31	37	4.828711863884775
31	38	3.7441069595428673
31	43	3.2354022510939835
31	44	5.015394113050714
31	45	3.699400308503161
31	47	4.665652952680325
31	48	3.6373474476183674
31	49	3.477185761204164
31	50	3.55168808474695
31	51	4.61571448697465
31	53	3.917872799840308
31	54	3.1253591874710835
31	58	3.129762330648982
31	60	3.067921861025142
31	61	3.3632609908958413
31	62	3.40928083768066
31	63	3.39975802081461
31	64	4.402551781431338
31	65	3.319934805464342
31	66	3.244873611206999
31	67	3.2753199054019126
31	71	4.310162606610563
31	73	3.1505829231409517
31	76	2.8336979957442794
31	83	3.2863938671207253
31	85	3.023379857791442
31	86	4.2766834095093
31	88	3.2626595639322415
31	90	4.25822366789464
31	92	3.5539901936196006
31	93	4.239627891806492
31	95	3.0308480872877843
31	96	4.2831593478073735
31	97	3.271778066010767
32	34	3.977366544638909
32	35	3.651724842941059
32	37	5.412244617600756
32	38	3.5615634549361204
32	43	3.503006408281972
32	44	3.5555743276871983
32	45	4.354122948885951
32	47	4.142669191176382
32	48	4.331888615740331
32	49	3.4478861083765517
32	50	3.7460480398572154
32	51	3.296117681108041
32	53	4.280599358235106
32	54	4.9589422381129955
32	58	3.5457804323520885
32	60	3.4212156456132825
32	61	4.092996726707508
32	62	4.057098988233217
32	63	3.046976629657784
32	64	3.0502621315136675
32	66	3.1524525255237514
32	67	3.122084599394198
32	70	3.0149705174477033
32	71	4.4036326474770675
32	73	3.161330399168012
32	76	4.6819700681987735
32	81	4.1032498772230355
32	83	2.9333027575002735
32	84	2.9420241536496814
32	85	5.156569593808268
32	86	3.2914476769505923
32	88	3.9200596068526674
32	90	3.2870320098120747
32	91	3.2042989643890336
32	92	3.0780251121983744
32	93	3.2655539938561318
32	95	3.0686310555317817
32	96	2.88800970945781
32	97	4.037951579152896
32	99	2.9284020511983755
33	35	3.250480756408131
33	36	3.9264814364616347
33	39	3.818346688368567
33	40	3.7503462964228644
33	41	5.091919966579164
33	42	4.71018078041451
33	46	3.6591387078555564
33	52	3.6345539718701128
33	55	3.5225587388985553
33	56	3.3872378300246795
33	68	4.3554037363245435
33	69	4.556349982950848
33	70	3.363091270532401
33	74	3.3405203848687104
33	75	3.2697910352471613
33	77	4.300806941867679
33	79	4.307636360895776
33	80	2.907251697027411
33	82	3.282063286139822
33	87	3.25822310581595
33	89	3.197628931923571
33	91	2.9467480820263505
33	94	3.142834710165243
33	98	3.2278205988130466
34	35	4.619137817027079
34	37	3.6979982483253897
34	38	3.522551391500477
34	43	4.624655861449008
34	44	3.3779646725173804
34	45	3.3153161917679532
34	47	4.381039317624132
34	48	3.293116933293723
34	49	4.392285051002459
34	51	3.2566374234107074
34	53	3.2348844278227076
34	54	3.7731962504149865
34	58	4.469501360967134
34	60	3.350594644961705
34	61	3.041607353668787
34	62	3.0062924502510566
34	63	2.996589531035875
34	64	3.006232386910678
34	66	3.0902834214094197
34	67	3.064356041699631
34	71	2.979640078981004
34	73	5.091113693449772
34	76	3.4122277237651177
34	81	3.7349949280379233
34	83	3.0132967180389865
34	85	3.200789272994484
34	86	2.86780259011778
34	88	2.8697624036140295
34	90	3.8618674477266293
34	92	3.8805558645885645
34	93	3.8396232654617504
34	95	3.3601813448038147
34	96	2.830800027465714
34	97	2.8434323702296846
35	37	3.92005980341291
35	38	3.8689295556112446
35	41	3.8294714851510805
35	42	2.806006452927063
35	43	4.316982276077356
35	44	3.7554312547554622
35	45	3.666568646881093
35	47	4.682133211067025
35	48	3.650281528369736
35	49	4.582275435192315
35	51	3.66033606932411
35	53	3.602019051369986
35	54	3.2104179445584555
35	58	4.157026069843162
35	60	3.1456630597444533
35	61	3.4048267782971777
35	62	3.3542056317221065
35	63	3.3425667838844175
35	64	3.3657076458226705
35	66	3.4742963858881906
35	67	3.3720959711366083
35	71	3.3440476469663842
35	73	4.2380401999104675
35	76	2.894694149148289
35	81	2.8388913336790953
35	83	3.2231860464693005
35	85	3.1016761636262142
35	86	3.212940592676359
35	88	3.2303890196340594
35	90	4.211641269420396
35	92	4.251219115553651
35	93	4.1886537071574335
35	95	3.1113995776278074
35	96	3.1756569196043603
35	97	3.1972504869977985
36	37	2.9497674303479062
36	39	4.872637076090125
36	40	4.801918254413101
36	41	3.7757060726776492
36	42	3.778840860020016
36	46	4.7224968869625155
36	50	3.6548169502513885
36	52	3.6673681842621426
36	55	4.556366344841724
36	56	4.418922043792454
36	59	3.463239957012603
36	68	3.380152269697253
36	69	3.3794167061523575
36	70	4.524156235042403
36	74	4.35237791501954
36	75	4.656277350829479
36	77	3.2678332126315484
36	79	3.472421426985835
36	80	3.925192742126224
36	82	4.279298030850933
36	84	3.4317062878584426
36	87	4.283921343375271
36	89	4.2613206120742
36	91	4.096627750589686
36	94	4.173677752183112
36	97	3.247375702543662
36	98	3.2419943130417948
36	99	3.204312161284328
37	38	3.907134809696469
37	39	2.8874677804101205
37	40	2.876302509426856
37	43	3.359729743021273
37	44	4.165152573525642
37	45	4.732835599805521
37	46	3.1439973093584834
37	47	5.103963738780664
37	48	4.714047253576039
37	49	3.6120461847431216
37	50	4.691405332356364
37	51	3.6720837246799025
37	53	4.029481554795554
37	54	4.550253527233776
37	58	3.22845714665928
37	60	3.162781210435158
37	61	4.451444514543523
37	62	4.399859158872246
37	63	3.387581571516337
37	64	3.3924705431382045
37	66	3.3494520562223133
37	67	3.3817809215825725
37	71	5.386778273245025
37	73	3.2465906198226073
37	76	4.2591983754157985
37	81	3.9374557412833933
37	83	3.2603099787676637
37	85	4.571179514594444
37	86	4.249408093286687
37	88	4.247979698697478
37	89	3.2811797203437716
37	90	4.247431620515495
37	92	3.6466506707616775
37	93	4.223000609998708
37	95	3.112925998720986
37	96	3.209572807169094
37	97	4.2813415650710605
37	99	3.2694858419280326
38	43	3.4283242132640117
38	44	3.828730056093269
38	45	3.739009898005526
38	47	3.75296774181694
38	48	3.717267117835645
38	49	3.689400281321092
38	51	3.6738744690250362
38	53	3.6598134085775595
38	54	3.2919176720212366
38	57	3.5653228593324187
38	58	3.2354412236238796
38	60	3.267432720033874
38	61	3.4379353228478537
38	62	3.388079829422212
38	63	3.3756005787534007
38	64	3.3803368999057453
38	66	4.412243023461382
38	67	3.44554430102336
38	71	3.3698882559557393
38	73	3.3041047963609342
38	76	2.950204027192956
38	81	3.0065137062275094
38	83	3.241234776689748
38	85	3.1572896493534257
38	86	3.229723642783046
38	88	3.227220101259289
38	90	3.2263955140487246
38	92	3.262655092634721
38	93	3.2007621363938656
38	95	3.1631753982512727
38	96	3.1876558320212993
38	97	3.2085375155980396
39	40	4.94229671313528
39	41	3.8972197595694995
39	42	3.8797204128277647
39	45	2.8361821975271546
39	46	4.814260362699805
39	48	3.1656451568224604
39	50	3.7083776696383777
39	52	3.7492318793548245
39	55	4.648307446748277
39	56	4.504719469206116
39	59	3.5404511010631667
39	61	2.838291898240682
39	65	3.4238524750144768
39	68	3.453084811443814
39	69	3.446095260944127
39	70	4.426431605685801
39	74	4.403972708038229
39	75	4.349477960203705
39	77	3.3274561703123435
39	79	4.235459364422085
39	80	4.3434640492986745
39	82	4.335757140487549
39	84	3.340182685016874
39	87	4.320886307656586
39	89	4.263767864825586
39	91	4.007783798040522
39	94	4.204121930291682
39	98	3.2960582236428757
39	99	3.621259335727622
40	41	3.9723758756305623
40	42	3.9539803485613336
40	45	2.8433892794601654
40	46	4.885118992398969
40	48	2.869580517883118
40	50	3.7750498548918445
40	52	3.754649176918867
40	55	4.684038402361557
40	56	4.694963116807499
40	59	3.5391364126825917
40	62	3.02863095498578
40	68	3.9170749306779733
40	69	3.436871534972158
40	70	4.416657827429265
40	74	4.392791981551537
40	75	4.39871578660428
40	77	3.37586749592018
40	79	3.350195997500673
40	80	4.062030715871936
40	82	4.363602410456329
40	84	3.3256945671234104
40	87	5.345020902235228
40	89	4.3091119758541545
40	91	4.044735557880253
40	94	4.247763473706269
40	98	3.280823031765655
40	99	3.3476909012736717
41	42	4.972681807282602
41	46	3.860980695726322
41	47	2.832551324443612
41	50	2.801731489456972
41	52	3.747681961369998
41	55	3.652514587999417
41	56	3.5853781503821733
41	68	4.454458261300167
41	69	4.546664742451246
41	70	3.391531863120953
41	74	3.3853918070979776
41	75	3.4204478961074813
41	77	4.421051900440199
41	79	4.32531569816319
41	80	3.030038328716009
41	82	3.4946048133789622
41	87	3.262919695204634
41	89	3.336035538720072
41	91	3.064770585040354
41	94	3.2731130027497812
41	98	3.2549544752161976
42	44	2.9344060839374895
42	46	4.886698743921829
42	47	3.2253089370994004
42	50	3.1846552341941736
42	52	3.7521610817094784
42	55	3.6721301957066115
42	56	3.5961822097023104
42	68	4.470316717076795
42	69	4.426520414810896
42	70	3.5418566308862443
42	74	3.381340382253084
42	75	3.438003274143655
42	77	4.407879365283004
42	79	4.474296848107997
42	80	3.035900776302627
42	82	3.3504382046537087
42	87	3.275102563836506
42	89	3.707486768246048
42	91	3.2044000160243207
42	92	3.318927475446334
42	94	4.276092927443351
42	98	3.266470901818405
43	44	3.479074966964784
43	45	3.46823134569228
43	47	4.420325364299099
43	48	3.3991880466934132
43	49	4.511913700573779
43	51	3.3367837886415597
43	53	3.304413704489302
43	54	3.605665033824303
43	58	4.447640809467672
43	60	4.323538116441796
43	61	3.074373223675637
43	62	3.162567833928091
43	63	4.016252389593936
43	64	3.0185970087726135
43	66	3.089290496726622
43	67	3.0835733247229373
43	71	2.981239532306096
43	73	4.072695187046263
43	76	3.5167703513823185
43	81	3.3651382043847575
43	83	2.8660865758221843
43	85	3.0776558510745584
43	86	2.85287821298618
43	88	2.843913081612067
43	90	3.841922134945585
43	92	3.850433143340858
43	93	3.814133558270417
43	95	2.941450993586604
43	96	3.1736352414995417
43	97	2.81580072179758
44	45	3.9048745351226732
44	46	2.946763419698785
44	47	4.285622327044185
44	48	3.876161567429757
44	49	3.7962588679567215
44	50	3.2443850348493632
44	51	4.8264293890088075
44	53	3.9414328208559084
44	54	3.3875433815916187
44	58	3.563516726502621
44	60	3.2844726643182502
44	61	3.546866290168883
44	62	3.4950549294384787
44	63	3.4812429034295325
44	64	4.48602874024701
44	65	3.5484609796125928
44	66	3.465007974648328
44	67	3.4972022665687126
44	71	3.8355602357162595
44	73	3.3505450039093123
44	76	3.000003006126143
44	81	2.9161982490885006
44	83	3.3242301612348055
44	85	3.191782513614225
44	86	3.678658875858107
44	88	3.306334091314092
44	90	3.673029903622862
44	92	4.339798334939173
44	93	3.646372693693994
44	95	3.188789927342732
44	96	4.261625430228392
44	97	3.7054865466314215
45	46	2.9466013927922448
45	47	3.9633895909198618
45	48	4.923327062617263
45	49	4.757709146190772
45	50	3.8325729875185295
45	51	3.8881868098516588
45	53	3.808075651919583
45	54	4.365171933855288
45	58	3.2926522215053446
45	60	3.301232323504397
45	61	4.542634555129616
45	62	4.9473873317007815
45	63	3.6149203603335307
45	64	3.570298408687172
45	66	3.4146943796750664
45	67	3.445240045463333
45	70	2.8292208777060366
45	71	4.465633201832979
45	73	3.302764834456122
45	76	3.979951622840929
45	81	3.89131742192711
45	83	3.404086284145962
45	85	5.145814499359538
45	86	3.39060673753386
45	88	4.5320419060045785
45	90	3.3758945636076385
45	92	3.296689419299661
45	93	3.348759495432582
45	95	3.1382273462825285
45	96	3.358160600911751
45	97	4.335751751969313
45	99	3.289419547011701
46	48	2.927377118380999
46	50	4.2506605131398185
46	52	3.8556466017559017
46	55	4.765532667292108
46	56	4.663966461205377
46	59	3.6111900377783988
46	68	3.542674047962083
46	69	3.496070253897109
46	70	4.610474050579822
46	71	2.8738812891089287
46	72	3.4595570569702057
46	74	4.446733299945308
46	75	4.460728219022146
46	77	3.4296377806871705
46	79	3.536894025322649
46	80	4.061286367264052
46	82	4.410632253200561
46	84	3.5067715671887236
46	87	4.331193047814936
46	89	4.901406301021466
46	91	4.222673671269189
46	94	5.288227876270306
46	98	3.319405522653076
46	99	3.3382183876910156
47	48	3.956836334462823
47	49	4.790406698823753
47	50	3.866574898712549
47	51	3.905140023966062
47	53	4.20987519999759
47	54	3.6051655528574558
47	58	4.359353932247842
47	60	3.275313697429258
47	61	3.5734593467471534
47	62	3.5611226447377247
47	63	3.5466717084968633
47	64	3.5516795092452442
47	66	3.4435165913419237
47	67	3.47397010936451
47	71	4.496175671192076
47	73	4.329511916812998
47	76	3.226225708674334
47	81	2.9478830358315253
47	83	3.3837107755105458
47	85	3.58305900347822
47	86	4.369751385251434
47	88	3.365247248585496
47	90	5.364047484181759
47	92	4.693091401592187
47	93	5.3331659115915535
47	95	3.162854986279558
47	96	3.3187422948307628
47	97	3.390676079944803
48	49	3.8317192643566473
48	50	3.9810003104812313
48	51	3.9464034712914984
48	53	3.8789429557277293
48	54	4.424307849364914
48	55	2.813986356110729
48	58	3.3394479114277615
48	60	3.320049499446124
48	61	5.598582745641568
48	62	4.590425789926953
48	63	3.59151109978473
48	64	3.5782310286220516
48	65	2.916536597245478
48	66	3.467519831923439
48	67	4.497790829067014
48	71	4.517791775012248
48	73	3.353435680339477
48	76	4.1473132456249715
48	80	3.067253679018385
48	81	3.926712238197382
48	83	3.421399812026383
48	85	4.187930750198844
48	86	3.3885110821136317
48	88	4.3833427983709985
48	90	3.38197540120952
48	92	3.3401489007003784
48	93	3.349816525411214
48	95	3.184331689630213
48	96	3.3850387030847395
48	97	4.357302706484503
48	99	4.353067481913953
49	50	2.912552559260088
49	51	3.8030422893366556
49	53	3.775367486979249
49	54	3.5424970017846
49	58	4.469674865280587
49	60	3.4821810156067836
49	61	3.4910090346124343
49	62	4.601233999384104
49	63	3.479070261697207
49	64	3.433470549879769
49	66	3.5608277245653506
49	67	3.522602024396239
49	68	3.506353978132786
49	71	3.404064666078061
49	73	4.510383949062532
49	76	3.1221120366474384
49	81	3.0220184848674143
49	83	3.2570433884564816
49	85	4.3339685133402215
49	86	3.242604972029153
49	88	3.2351153775260038
49	90	4.233728238699945
49	92	4.259543545611397
49	93	4.20144954310618
49	95	3.332438616836903
49	96	3.2066543728673933
49	97	3.2131278362013544
50	51	2.883416128538712
50	52	2.862566435129807
50	53	3.2250170420147004
50	54	3.4859803118332295
50	55	3.7634756441437816
50	56	3.744980558497557
50	57	4.367606888519287
50	59	3.6005006996925095
50	61	3.5720715080226224
50	62	3.521485884527893
50	70	3.8252017113630377
50	71	4.48530163780573
50	72	2.8995092446156017
50	74	3.4260082941052605
50	75	3.4946992129391146
50	76	3.0636176020410764
50	80	3.126500939471065
50	81	2.974248565216072
50	82	3.384330085733686
50	84	3.71363474060923
50	85	3.2582310864515014
50	86	3.3194075973126713
50	87	3.3051526367492134
50	88	3.313098120626162
50	89	4.383778475549495
50	90	3.311531866744915
50	91	3.52146075979774
50	93	3.279045689585393
50	94	3.733908518952267
50	97	3.3351620449176784
50	99	4.466449747850834
51	53	3.913067736809752
51	54	3.5945282000629146
51	57	3.065146829768901
51	58	3.3683352031021228
51	60	3.3264611904529673
51	61	3.619476363974666
51	62	3.6253850049474794
51	63	3.61013858214701
51	64	4.98306988558432
51	65	3.5690881663145313
51	66	3.8557818176909944
51	67	3.5177307445063213
51	71	3.5347337547198947
51	73	3.3713626894524946
51	76	3.0305622045160625
51	81	2.9444417186835152
51	83	3.4323385271342994
51	85	3.2005604741931872
51	86	3.4167422431986205
51	88	3.7787591383743298
51	90	3.4093842847787847
51	92	3.349751585465825
51	93	3.375773503794214
51	95	3.1890269900849115
51	96	4.360971183949228
51	97	3.3816228679205897
52	53	2.917379590532866
52	55	3.8967792205206324
52	56	3.6918923754097417
52	57	3.6995203315883303
52	59	3.0710985059748968
52	68	3.5856393093420103
52	69	3.7136678412187214
52	70	3.5760492069429457
52	74	4.5355492430212765
52	75	3.468627909466355
52	77	3.4435654663861794
52	79	3.4948010973373926
52	80	3.084004090601121
52	82	3.807590349463919
52	87	3.416677617318151
52	89	3.357936079092017
52	91	3.10001412676917
52	94	3.29027127098116
52	98	3.3730458850177487
53	54	3.5302636282252857
53	58	3.5682492955363285
53	60	3.3873527875312677
53	61	3.6882800556526947
53	62	3.634672319599155
53	63	4.618695858361822
53	64	3.623524151082831
53	66	3.552220090511652
53	67	3.583075947382692
53	71	3.9613493363735923
53	73	3.4276141866238676
53	76	3.077504624224513
53	81	2.98639796659405
53	83	3.4298269442502742
53	85	3.251813795897197
53	86	3.781529899603502
53	88	3.4064117841743484
53	90	3.772515342032179
53	92	3.5386759631778397
53	93	3.7370416343968005
53	95	3.237524606785571
53	96	3.354549513111343
53	97	3.5110093597658767
54	57	2.8493236142180645
54	58	3.797089937224677
54	60	3.640589066073098
54	61	4.325257394391182
54	62	4.2909237501721345
54	63	3.276626281602666
54	64	3.647249180093967
54	66	3.4093264413724063
54	67	3.3310441086889595
54	71	4.225356711339633
54	73	3.348364799747292
54	76	5.386432394848134
54	81	4.4765959438840515
54	83	3.077913053051792
54	85	4.7852032228716
54	86	3.058198332116056
54	88	4.413155196041789
54	90	3.0424155837821303
54	92	3.0487744186294328
54	93	3.005398133105739
54	95	3.1602039116617098
54	96	2.9952109266072284
54	97	4.00604657361133
54	99	3.027454947680174
55	56	4.880841442167543
55	57	2.886953528054856
55	59	3.8244672255710745
55	68	3.701027812799362
55	69	3.6661209417319673
55	70	4.6363164602986355
55	74	4.647580376100196
55	75	4.570764069357127
55	77	3.54296034817936
55	79	3.546873678658703
55	80	4.169562959591819
55	82	4.5519319001549645
55	84	3.50161820005903
55	87	4.461890662712911
55	89	4.444634676718714
55	91	4.177940198018866
55	94	4.371044666883886
55	98	3.4324552980804337
55	99	3.4184581523544457
56	57	2.9101365868007933
56	59	3.7698717707992606
56	68	3.665863441076941
56	69	3.611880854173294
56	70	4.589260594863386
56	74	4.548856216079903
56	75	4.592858542602907
56	77	3.5857496445502592
56	78	2.8978701277886647
56	79	3.4932274988302896
56	80	4.285674373303933
56	82	4.485685681255482
56	84	3.4431071653989194
56	87	4.531889179790509
56	89	4.581679691073442
56	91	4.291259921616813
56	94	4.46354186430012
56	98	3.367010968695057
56	99	3.404310583208085
57	59	3.2225074342936786
57	61	2.807956213201567
57	64	3.741448977451105
57	66	3.8764644246921107
57	69	2.8254127223977172
57	74	3.6219263107850166
57	82	2.9255637795257274
57	88	3.4725081638325674
57	99	3.641808192875583
58	60	3.8240029279188446
58	61	3.485507110567576
58	62	3.450970270381376
58	63	3.4324474367705182
58	64	3.4349970962263523
58	66	3.518394798135144
58	67	3.4876329717563674
58	71	3.418850684562884
58	73	4.4793832974558985
58	76	3.525325648863707
58	81	3.397642680866671
58	83	3.1972053918086916
58	85	3.401728977707462
58	86	3.2268679411510743
58	88	3.1613130482905745
58	90	4.2076315937006905
58	92	4.180009446870883
58	93	4.168933501765397
58	95	3.2719471297290745
58	96	3.1036587309881547
58	97	4.208391243284239
59	61	2.8937370024970663
59	62	2.891875417407956
59	68	2.84304205069518
59	69	3.189198697275431
59	70	3.796118129715784
59	74	4.115238799834835
59	75	3.6918848342135746
59	78	3.708315545635417
59	80	3.2802981222618786
59	82	4.912316795577163
59	84	3.630117185530094
59	87	3.577551453033658
59	88	2.953073856264816
59	89	3.5396096633691028
59	91	3.2717943772258007
59	94	3.4577580229804505
59	99	3.502094425077971
60	61	3.654814010833794
60	62	3.732158808642875
60	63	4.578315056701224
60	64	3.581381067469221
60	66	3.6694480346702103
60	67	3.6545891112900555
60	71	3.5055908760200527
60	73	3.623011592821157
60	76	3.689757621838966
60	81	3.423329216515409
60	83	4.314344220440695
60	85	3.5745209642286238
60	86	3.2913823965246984
60	88	3.2732406705239594
60	90	3.2692829219176596
60	92	3.2715816148512245
60	93	3.220827937962879
60	95	4.388979280158516
60	96	3.576495033072337
60	97	3.220611540390511
61	62	4.94626228327633
61	63	3.9416216873549708
61	64	3.9280646858198107
61	65	3.3074667598572507
61	66	3.8488332347443626
61	67	4.877744065417709
61	70	2.839112138703607
61	71	4.8634125915099755
61	72	2.808211925176138
61	73	3.695584022905206
61	76	4.458177624230113
61	80	3.3544907553026073
61	81	4.209266700747322
61	83	3.6673799103366025
61	85	4.465164557998421
61	86	3.6255703441165283
61	88	4.610101703006995
61	90	3.606580283635954
61	92	3.5929573772983665
61	93	3.5558053865989363
61	95	3.4285299925229764
61	96	3.5894963633099652
61	97	4.559266275394554
61	99	4.5753128128290586
62	63	4.114482819378884
62	64	3.9840059701889525
62	65	2.906200910772614
62	66	3.8119477389500602
62	67	3.841611671996106
62	68	3.675604857281404
62	70	2.8826574996346617
62	71	4.825714369236201
62	73	3.658227110480197
62	74	2.8108114484258326
62	76	4.320746197328866
62	81	4.190352785820198
62	83	3.7029450875350283
62	85	4.799028871516094
62	86	3.679357004466151
62	88	4.651752044298977
62	90	3.644159043853944
62	92	3.549320227567273
62	93	3.596385238017982
62	95	3.3857364675566664
62	96	3.6425318506375017
62	97	4.575252005177706
62	99	3.5336268578182497
63	64	3.9941284603565617
63	65	2.9597711060692933
63	66	3.822484222388944
63	67	3.8677212332943283
63	71	3.8342191371963295
63	73	3.6675441839504255
63	76	3.447530640928952
63	81	3.1991859162183904
63	83	3.719741057033497
63	85	3.4878323910124807
63	86	3.695383834568638
63	88	3.656775283797988
63	90	3.6489986721218406
63	92	3.553927513540755
63	93	3.600437114625748
63	95	3.3910762070068836
63	96	3.975396923688925
63	97	3.5771844610876
64	65	3.91541540683
64	66	3.9628764190336208
64	67	3.8546549157927954
64	71	3.83977164578995
64	73	3.6789194419027376
64	74	2.8242425787065124
64	76	3.3153139367794173
64	81	3.202389999118704
64	83	3.7151972567683145
64	85	3.442376809929944
64	86	3.6902364023548744
64	88	4.662468852069027
64	90	3.6546618236374604
64	92	3.5592773178081103
64	93	3.6060875821154
64	95	3.3979672700766046
64	96	4.602349170913902
64	97	3.5824378981422003
65	66	2.906181843630392
65	67	3.304069499834101
65	68	2.9259588881441614
65	69	2.854533740435949
65	70	2.8296796498257515
65	71	2.851492012326268
65	75	2.820406061640851
65	77	2.804237297746775
65	96	3.65777712201863
65	98	3.5512326665083878
66	67	3.9571261500981647
66	69	2.8076901159659835
66	71	3.8021795936415534
66	73	3.833772094529981
66	76	3.4238870521166187
66	81	3.3044175979730586
66	83	3.585305924508348
66	85	3.588610544342053
66	86	3.560529892562416
66	88	3.677928397996669
66	90	3.5386009118381705
66	92	3.5505750132580296
66	93	3.485575888416591
66	95	3.547556813688459
66	96	3.470435876903264
66	97	3.487163013113938
67	71	3.841886690032167
67	73	3.8058426842319872
67	76	3.541954344654152
67	81	3.285938743750732
67	83	3.6404256479058668
67	85	3.5615357917342907
67	86	4.59731320040187
67	88	3.5796090434292154
67	90	3.5756368843669204
67	92	3.589372520109566
67	93	3.5222528507978628
67	95	3.5234702638297484
67	96	3.556477780721347
67	97	3.5242430987738462
67	99	3.5581245738034086
68	69	4.9326359628328955
68	70	3.9063883263545254
68	74	3.8479831417238026
68	75	3.8360796836937636
68	77	4.794509745846749
68	78	2.8228424990290035
68	79	4.782151862302313
68	80	3.4007003664037625
68	82	3.761822961345838
68	87	3.7233258478756026
68	89	3.6538912009383533
68	91	3.3774688741320396
68	94	3.5641511689983134
68	98	4.610053424676844
69	70	3.972511780931694
69	74	4.046748282332685
69	75	3.850397705582684
69	77	4.824018934245752
69	78	2.8593538229505167
69	79	4.842572819152136
69	80	3.4219296025856214
69	82	4.146402847184203
69	87	3.7092530183152013
69	89	3.666824240945595
69	91	3.3940854047182594
69	94	3.5746204026546238
69	98	3.6537636919511693
70	71	3.3088443119495956
70	72	3.017330532075031
70	74	4.944969014151145
70	75	4.898215342442882
70	77	3.812522147067627
70	78	2.8554430071919374
70	79	4.868342463803627
70	80	4.42348326642953
70	82	4.774687479242098
70	84	4.77713447909083
70	87	4.733233536619744
70	88	3.2157230802271792
70	89	5.030519573175933
70	91	5.39304546677428
70	94	4.705489982047449
70	98	3.648178866275318
70	99	3.6110429216681212
71	72	3.3066294190903203
71	73	3.8231868164093097
71	74	2.9145472312948906
71	75	2.923403062581992
71	76	4.443618202469694
71	81	4.318958903347274
71	82	2.819024509501828
71	83	3.7603133615050126
71	84	3.1396883979846035
71	85	4.568881113666039
71	86	4.733179930480733
71	88	4.713619049809495
71	89	3.715665213208662
71	90	4.709258834694154
71	91	2.8032491164689173
71	92	4.0528482113794215
71	93	4.65087008804488
71	94	2.9885432603610456
71	95	3.512072814547138
71	96	3.634024482847673
71	97	4.702622959253206
71	99	3.6636033667090886
72	74	2.8732976445697354
72	75	2.924717546985797
72	84	3.860350063097065
72	89	3.108565725264854
72	94	3.67810570729523
73	76	3.5607512616741297
73	81	3.426527175500103
73	83	3.7542144949112677
73	85	3.73061373202568
73	86	3.5913379008883832
73	88	3.576269310073598
73	90	4.564742157096366
73	92	4.568812929541644
73	93	4.505769250274858
73	95	4.049573330319772
73	96	3.4908103330460953
73	97	3.5054077404536597
74	75	4.926357270918033
74	77	3.888776172771611
74	78	2.937924326582665
74	79	3.926645297377103
74	80	4.490970430823024
74	82	5.212679654737604
74	84	3.8448237700038588
74	87	4.7815925357036315
74	88	3.813033417240023
74	89	4.726878820349249
74	91	4.452854410716566
74	94	4.629571319458679
74	98	3.707205816490607
74	99	3.6699239944353605
75	77	3.9610113877630737
75	78	2.921966460243587
75	79	3.9315750478302807
75	80	4.5422999997980416
75	82	4.84973475521997
75	84	3.8471242273364745
75	87	4.734325808876952
75	89	4.815663186607385
75	91	4.557362825943621
75	94	4.703759461736058
75	97	3.0416750894064672
75	98	3.6837908940520325
75	99	3.7088999695956857
76	80	2.8921796772619484
76	81	4.948501535284357
76	83	3.4004336270742526
76	85	5.130894906629016
76	86	3.36814684407991
76	88	4.340424058679354
76	90	3.33447552125057
76	92	3.3171925664414306
76	93	3.2712599513316594
76	95	3.4044513034062804
76	96	3.627080928535153
76	97	4.265937968865563
76	99	3.4187259826298644
77	78	2.9381705941465364
77	79	4.898328025477712
77	80	3.575045612170142
77	82	3.8645079290273667
77	84	2.8107503307794133
77	87	3.746697703230273
77	89	3.822730126937718
77	91	3.5379397776136954
77	94	3.729063232164256
77	98	3.686679590155123
78	79	2.9580986853381144
78	82	2.9118014812972923
78	84	2.870554296445599
78	87	2.8548413193920834
78	98	3.7457771157650033
79	80	3.5279039685677946
79	82	3.874044282634973
79	84	3.8728782619593822
79	87	3.8464502340245836
79	89	4.120417527097508
79	90	3.188616321504203
79	91	4.48154336032707
79	92	2.850928325690952
79	93	3.127154438577923
79	94	3.787638692217156
79	98	3.727777085970073
80	82	4.620734724934047
80	84	3.574162375797025
80	87	4.56200533645808
80	89	4.5585426105176206
80	91	4.749573160928768
80	94	4.509774727007298
80	98	3.43707314947569
80	99	4.454076350695567
81	83	3.4487672112324717
81	85	4.670903506002817
81	86	3.4159506774910695
81	88	4.3847196553347905
81	90	3.377639464137065
81	92	3.3530986476623568
81	93	3.3082080110417977
81	95	3.4296730670100235
81	96	3.296022275537499
81	97	4.301036283767458
81	99	3.316503947166404
82	84	3.9432114669007867
82	87	4.873826022980384
82	88	3.2472905135751704
82	89	4.86944974434777
82	91	4.584013185461418
82	94	4.76176992636914
82	97	2.8028917764535555
82	98	3.8061617886792027
82	99	3.8014509922155586
83	85	3.7116669714978867
83	86	3.966585667814218
83	88	3.91833623844766
83	90	3.9074152195620133
83	92	3.7971827424607127
83	93	3.839249557198341
83	95	4.996638554172658
83	96	3.845383327897043
